% Model,Varennes_GD_gfunc.mph,,
% Version,COMSOL 5.2.1.262,,
% Date,"Apr 12 2020, 10:14",,
% Table,Tcalc - ,,
% Temps (d),"Température (degC), EWT","Température (degC), LWT","Charge hydraulique (m), Charge hydraulique au puits"
0.386020974,2.219577461,3.218581133,212.9791063
0.386715418,2.221347802,3.220351457,212.9790987
0.387409863,2.223115191,3.222118828,212.9790911
0.388104307,2.224879641,3.223883261,212.9790835
0.388798751,2.226641168,3.225644771,212.979076
0.389493196,2.228399772,3.227403358,212.9790684
0.39018764,2.23015546,3.229159029,212.9790609
0.390882085,2.231908244,3.230911795,212.9790534
0.391576529,2.233658141,3.232661675,212.979046
0.392270974,2.235405164,3.234408681,212.9790385
0.392965418,2.23714931,3.236152811,212.9790311
0.393659863,2.238890595,3.23789408,212.9790237
0.394354307,2.240629024,3.239632492,212.9790164
0.395048751,2.242364612,3.241368063,212.979009
0.395743196,2.244097346,3.243100781,212.9790017
0.39643764,2.245827253,3.244830671,212.9789944
0.397132085,2.247554342,3.246557744,212.9789871
0.397826529,2.249278628,3.248282013,212.9789798
0.398520974,2.251000105,3.250003475,212.9789726
0.399215418,2.252718794,3.251722147,212.9789654
0.399909863,2.254434693,3.25343803,212.9789582
0.400604307,2.256147815,3.255151136,212.978951
0.401298751,2.257858165,3.25686147,212.9789438
0.401993196,2.259565763,3.258569053,212.9789367
0.40268764,2.261270603,3.260273877,212.9789296
0.403382085,2.262972702,3.26197596,212.9789225
0.404076529,2.26467207,3.263675312,212.9789154
0.404770974,2.266368711,3.265371938,212.9789084
0.405465418,2.268062632,3.267065844,212.9789014
0.406159863,2.269753855,3.268757051,212.9788943
0.406854307,2.271442377,3.270445558,212.9788874
0.407548751,2.273128217,3.272131383,212.9788804
0.408243196,2.274811367,3.273814518,212.9788735
0.40893764,2.27649184,3.275494976,212.9788665
0.409632085,2.278169647,3.277172767,212.9788596
0.410326529,2.279844788,3.278847893,212.9788527
0.411020974,2.281517283,3.280520374,212.9788459
0.411715418,2.283187131,3.282190207,212.978839
0.412409863,2.284854343,3.283857404,212.9788322
0.413104307,2.286518931,3.285521977,212.9788254
0.413798751,2.288180906,3.287183938,212.9788186
0.414493196,2.28984027,3.288843288,212.9788118
0.41518764,2.291497034,3.290500037,212.9788051
0.415882085,2.293151202,3.292154191,212.9787984
0.416576529,2.294802784,3.293805758,212.9787917
0.417270974,2.296451787,3.295454746,212.978785
0.417965418,2.298098209,3.297101155,212.9787783
0.418659863,2.299742083,3.298745014,212.9787717
0.419354307,2.30138339,3.300386308,212.978765
0.420048751,2.303022154,3.302025058,212.9787584
0.420743196,2.304658373,3.303661263,212.9787518
0.42143764,2.306292055,3.305294931,212.9787453
0.422132085,2.307923211,3.306926073,212.9787387
0.422826529,2.309551846,3.308554694,212.9787322
0.423520974,2.311177972,3.310180806,212.9787257
0.424215418,2.312801593,3.311804414,212.9787192
0.424909863,2.314422717,3.313425524,212.9787127
0.425604307,2.316041352,3.315044146,212.9787062
0.426298751,2.317657508,3.316660289,212.9786998
0.426993196,2.319271189,3.318273956,212.9786934
0.42768764,2.320882414,3.319885168,212.978687
0.428382085,2.322491181,3.321493921,212.9786806
0.429076529,2.324097496,3.323100223,212.9786742
0.429770974,2.325701374,3.324704088,212.9786679
0.430465418,2.327302802,3.326305503,212.9786616
0.431159863,2.328901799,3.327904487,212.9786553
0.431854307,2.330498365,3.32950104,212.978649
0.432548751,2.332092515,3.331095177,212.9786427
0.433243196,2.33368426,3.332686909,212.9786364
0.43393764,2.335273603,3.334276239,212.9786302
0.434632085,2.336860555,3.335863179,212.978624
0.435326529,2.338445118,3.337447729,212.9786178
0.436020974,2.340027294,3.339029893,212.9786116
0.436715418,2.341607093,3.340609679,212.9786054
0.437409863,2.343184519,3.342187092,212.9785993
0.438104307,2.344759583,3.343762145,212.9785931
0.438798751,2.346332291,3.34533484,212.978587
0.439493196,2.34790266,3.346905196,212.9785809
0.44018764,2.349470695,3.348473219,212.9785749
0.440882085,2.351036394,3.350038906,212.9785688
0.441576529,2.352599764,3.351602264,212.9785627
0.442270974,2.354160808,3.353163296,212.9785567
0.442965418,2.355719539,3.354722015,212.9785507
0.443659863,2.357275963,3.356278427,212.9785447
0.444354307,2.358830098,3.357832551,212.9785387
0.445048751,2.360381929,3.359384369,212.9785328
0.445743196,2.361931471,3.3609339,212.9785268
0.44643764,2.363478729,3.362481146,212.9785209
0.447132085,2.365023722,3.364026127,212.978515
0.447826529,2.366566443,3.365568836,212.9785091
0.448520974,2.368106903,3.367109285,212.9785032
0.449215418,2.369645106,3.368647477,212.9784974
0.449909863,2.371181056,3.370183416,212.9784915
0.450604307,2.37271477,3.371717118,212.9784857
0.451298751,2.374246242,3.373248578,212.9784799
0.451993196,2.375775485,3.374777811,212.9784741
0.45268764,2.377302505,3.376304819,212.9784683
0.453382085,2.378827302,3.377829605,212.9784625
0.454076529,2.380349896,3.379352188,212.9784568
0.454770974,2.381870287,3.380872568,212.9784511
0.455465418,2.383388481,3.382390751,212.9784454
0.456159863,2.384904479,3.383906738,212.9784397
0.456854307,2.386418289,3.385420537,212.978434
0.457548751,2.387929914,3.386932152,212.9784283
0.458243196,2.389439367,3.388441593,212.9784227
0.45893764,2.390946652,3.389948868,212.978417
0.459632085,2.392451766,3.391453971,212.9784114
0.460326529,2.393954728,3.392956922,212.9784058
0.461020974,2.395455539,3.394457723,212.9784002
0.461715418,2.396954215,3.395956388,212.9783947
0.462409863,2.398450745,3.397452908,212.9783891
0.463104307,2.399945143,3.398947295,212.9783836
0.463798751,2.401437413,3.400439555,212.978378
0.464493196,2.402927559,3.401929691,212.9783725
0.46518764,2.404415587,3.403417708,212.978367
0.465882085,2.40590151,3.404903621,212.9783616
0.466576529,2.407385331,3.406387432,212.9783561
0.467270974,2.408867049,3.40786914,212.9783506
0.467965418,2.41034668,3.409348761,212.9783452
0.468659863,2.41182422,3.410826291,212.9783398
0.469354307,2.413299677,3.412301738,212.9783344
0.470048751,2.414773059,3.41377511,212.978329
0.470743196,2.416244367,3.415246408,212.9783236
0.47143764,2.417713613,3.416715644,212.9783183
0.472132085,2.419180791,3.418182812,212.9783129
0.472826529,2.42064592,3.419647931,212.9783076
0.473520974,2.422109004,3.421111006,212.9783023
0.474215418,2.423570043,3.422572036,212.978297
0.474909863,2.425029049,3.424031032,212.9782917
0.475604307,2.426486033,3.425488006,212.9782864
0.476298751,2.427940987,3.426942951,212.9782812
0.476993196,2.429393922,3.428395876,212.9782759
0.47768764,2.430844836,3.429846781,212.9782707
0.478382085,2.432293737,3.431295673,212.9782655
0.479076529,2.43374064,3.432742567,212.9782603
0.479770974,2.435185541,3.434187458,212.9782551
0.480465418,2.436628445,3.435630353,212.97825
0.481159863,2.438069371,3.43707127,212.9782448
0.481854307,2.439508309,3.438510199,212.9782397
0.482548751,2.440945265,3.439947145,212.9782345
0.483243196,2.442380254,3.441382126,212.9782294
0.48393764,2.443813271,3.442815134,212.9782243
0.484632085,2.445244331,3.444246184,212.9782192
0.485326529,2.446673432,3.445675277,212.9782142
0.486020974,2.448100575,3.447102411,212.9782091
0.486715418,2.449525772,3.448527599,212.9782041
0.487409863,2.450949038,3.449950856,212.978199
0.488104307,2.452370365,3.451372175,212.978194
0.488798751,2.453789759,3.45279156,212.978189
0.489493196,2.455207222,3.454209015,212.978184
0.49018764,2.456622761,3.455624545,212.9781791
0.490882085,2.458036391,3.457038166,212.9781741
0.491576529,2.459448113,3.458449879,212.9781692
0.492270974,2.460857924,3.459859682,212.9781642
0.492965418,2.462265835,3.461267585,212.9781593
0.493659863,2.46367185,3.462673591,212.9781544
0.494354307,2.46507597,3.464077704,212.9781495
0.495048751,2.466478201,3.465479926,212.9781446
0.495743196,2.467878555,3.466880272,212.9781398
0.49643764,2.469277037,3.468278746,212.9781349
0.497132085,2.470673638,3.469675339,212.9781301
0.497826529,2.472068374,3.471070066,212.9781252
0.498520974,2.473461245,3.472462929,212.9781204
0.499215418,2.474852264,3.47385394,212.9781156
0.499909863,2.47624143,3.475243098,212.9781109
0.500604307,2.477628755,3.476630416,212.9781061
0.501298751,2.479014241,3.478015893,212.9781013
0.501993196,2.48039789,3.479399535,212.9780966
0.50268764,2.481779694,3.480781331,212.9780918
0.503382085,2.483159667,3.482161297,212.9780871
0.504076529,2.484537809,3.48353943,212.9780824
0.504770974,2.485914138,3.484915752,212.9780777
0.505465418,2.487288649,3.486290255,212.978073
0.506159863,2.488661352,3.48766295,212.9780684
0.506854307,2.490032249,3.48903384,212.9780637
0.507548751,2.491401339,3.490402922,212.978059
0.508243196,2.492768637,3.491770213,212.9780544
0.50893764,2.494134142,3.49313571,212.9780498
0.509632085,2.495497865,3.494499426,212.9780452
0.510326529,2.496859805,3.495861359,212.9780406
0.511020974,2.498219977,3.497221523,212.978036
0.511715418,2.499578368,3.498579907,212.9780314
0.512409863,2.500934984,3.499936516,212.9780269
0.513104307,2.502289829,3.501291354,212.9780223
0.513798751,2.503642918,3.502644436,212.9780178
0.514493196,2.504994254,3.503995764,212.9780133
0.51518764,2.506343831,3.505345334,212.9780088
0.515882085,2.507691667,3.506693163,212.9780043
0.516576529,2.509037764,3.508039253,212.9779998
0.517270974,2.510382112,3.509383594,212.9779953
0.517965418,2.511724726,3.510726201,212.9779909
0.518659863,2.513065609,3.512067077,212.9779864
0.519354307,2.514404775,3.513406236,212.977982
0.520048751,2.515742211,3.514743665,212.9779776
0.520743196,2.51707793,3.516079378,212.9779732
0.52143764,2.518411934,3.517413375,212.9779687
0.522132085,2.519744241,3.518745675,212.9779644
0.522826529,2.521074837,3.520076265,212.97796
0.523520974,2.522403738,3.521405159,212.9779556
0.524215418,2.52373094,3.522732355,212.9779513
0.524909863,2.525056446,3.524057854,212.9779469
0.525604307,2.526380269,3.52538167,212.9779426
0.526298751,2.527702401,3.526703795,212.9779383
0.526993196,2.529022848,3.528024237,212.977934
0.52768764,2.530341627,3.529343009,212.9779297
0.528382085,2.531658738,3.530660114,212.9779254
0.529076529,2.532974186,3.531975555,212.9779211
0.529770974,2.534287965,3.533289328,212.9779169
0.530465418,2.535600081,3.534601438,212.9779126
0.531159863,2.536910547,3.535911898,212.9779084
0.531854307,2.538219357,3.537220702,212.9779042
0.532548751,2.539526518,3.538527856,212.9779
0.533243196,2.540832039,3.53983337,212.9778958
0.53393764,2.542135925,3.541137251,212.9778916
0.534632085,2.543438178,3.542439498,212.9778874
0.535326529,2.544738797,3.543740111,212.9778832
0.536020974,2.546037791,3.545039098,212.9778791
0.536715418,2.547335155,3.546336457,212.9778749
0.537409863,2.548630906,3.547632202,212.9778708
0.538104307,2.54992504,3.54892633,212.9778667
0.538798751,2.551217565,3.550218849,212.9778626
0.539493196,2.552508484,3.551509763,212.9778585
0.54018764,2.553797799,3.552799071,212.9778544
0.540882085,2.555085507,3.554086773,212.9778503
0.541576529,2.55637161,3.555372871,212.9778462
0.542270974,2.557656121,3.556657376,212.9778422
0.542965418,2.55893905,3.557940299,212.9778381
0.543659863,2.560220402,3.559221646,212.9778341
0.544354307,2.56150017,3.560501408,212.9778301
0.545048751,2.562778362,3.561779595,212.9778261
0.545743196,2.564054983,3.56305621,212.9778221
0.54643764,2.565330037,3.564331259,212.9778181
0.547132085,2.566603519,3.565604735,212.9778141
0.547826529,2.567875439,3.56687665,212.9778101
0.548520974,2.569145799,3.568147005,212.9778062
0.549215418,2.570414603,3.569415803,212.9778022
0.549909863,2.571681855,3.57068305,212.9777983
0.550604307,2.572947559,3.571948748,212.9777943
0.551298751,2.574211711,3.573212895,212.9777904
0.551993196,2.575474332,3.574475511,212.9777865
0.55268764,2.57673541,3.575736584,212.9777826
0.553382085,2.577994955,3.576996124,212.9777788
0.554076529,2.579252975,3.578254139,212.9777749
0.554770974,2.580509474,3.579510632,212.977771
0.555465418,2.581764442,3.580765596,212.9777672
0.556159863,2.583017906,3.582019055,212.9777633
0.556854307,2.584269848,3.583270991,212.9777595
0.557548751,2.585520286,3.584521424,212.9777557
0.558243196,2.586769208,3.585770342,212.9777519
0.55893764,2.58801663,3.587017759,212.9777481
0.559632085,2.589262541,3.588263665,212.9777443
0.560326529,2.590506956,3.589508075,212.9777405
0.561020974,2.591749882,3.590750996,212.9777367
0.561715418,2.592991316,3.591992425,212.977733
0.562409863,2.594231267,3.593232372,212.9777292
0.563104307,2.595469734,3.594470834,212.9777255
0.563798751,2.596706719,3.595707814,212.9777218
0.564493196,2.597942221,3.596943312,212.977718
0.56518764,2.599176247,3.598177333,212.9777143
0.565882085,2.600408805,3.599409886,212.9777106
0.566576529,2.601639893,3.60064097,212.9777069
0.567270974,2.602869526,3.601870598,212.9777033
0.567965418,2.604097691,3.603098759,212.9776996
0.568659863,2.605324409,3.604325472,212.9776959
0.569354307,2.606549671,3.60555073,212.9776923
0.570048751,2.607773485,3.606774539,212.9776887
0.570743196,2.608995857,3.607996907,212.977685
0.57143764,2.610216787,3.609217833,212.9776814
0.572132085,2.611436281,3.610437322,212.9776778
0.572826529,2.612654331,3.611655368,212.9776742
0.573520974,2.613870949,3.612871982,212.9776706
0.574215418,2.61508613,3.614087159,212.977667
0.574909863,2.616299885,3.615300909,212.9776635
0.575604307,2.617512216,3.616513236,212.9776599
0.576298751,2.618723129,3.617724145,212.9776564
0.576993196,2.619932621,3.618933632,212.9776528
0.57768764,2.621140698,3.620141705,212.9776493
0.578382085,2.622347363,3.621348367,212.9776458
0.579076529,2.623552624,3.622553623,212.9776423
0.579770974,2.624756485,3.623757481,212.9776388
0.580465418,2.625958943,3.624959934,212.9776353
0.581159863,2.627160008,3.626160996,212.9776318
0.581854307,2.628359671,3.627360655,212.9776283
0.582548751,2.629557941,3.628558921,212.9776249
0.583243196,2.630754825,3.6297558,212.9776214
0.58393764,2.631950323,3.630951294,212.977618
0.584632085,2.633144436,3.632145404,212.9776145
0.585326529,2.634337172,3.633338136,212.9776111
0.586020974,2.635528534,3.634529495,212.9776077
0.586715418,2.636718513,3.635719469,212.9776043
0.587409863,2.637907125,3.636908077,212.9776009
0.588104307,2.639094374,3.638095323,212.9775975
0.588798751,2.640280255,3.639281201,212.9775941
0.589493196,2.641464779,3.640465721,212.9775907
0.59018764,2.642647938,3.641648877,212.9775874
0.590882085,2.643829743,3.642830677,212.977584
0.591576529,2.645010196,3.644011127,212.9775807
0.592270974,2.646189301,3.645190229,212.9775774
0.592965418,2.64736706,3.646367984,212.9775741
0.593659863,2.648543481,3.647544402,212.9775707
0.594354307,2.649718555,3.648719472,212.9775674
0.595048751,2.650892298,3.649893212,212.9775641
0.595743196,2.652064709,3.651065619,212.9775609
0.59643764,2.653235791,3.652236698,212.9775576
0.597132085,2.654405544,3.653406447,212.9775543
0.597826529,2.655573961,3.654574861,212.9775511
0.598520974,2.65674106,3.655741957,212.9775478
0.599215418,2.657906838,3.656907731,212.9775446
0.599909863,2.659071304,3.658072194,212.9775413
0.600604307,2.660234456,3.659235343,212.9775381
0.601298751,2.661396292,3.660397176,212.9775349
0.601993196,2.662556822,3.661557703,212.9775317
0.60268764,2.663716042,3.662716919,212.9775285
0.603382085,2.664873959,3.663874833,212.9775253
0.604076529,2.666030575,3.665031447,212.9775221
0.604770974,2.6671859,3.666186768,212.977519
0.605465418,2.668339932,3.667340797,212.9775158
0.606159863,2.669492665,3.668493527,212.9775127
0.606854307,2.670644113,3.669644972,212.9775095
0.607548751,2.671794275,3.670795132,212.9775064
0.608243196,2.672943162,3.671944015,212.9775033
0.60893764,2.674090767,3.673091617,212.9775001
0.609632085,2.675237091,3.674237939,212.9774971
0.610326529,2.676382143,3.675382988,212.9774939
0.611020974,2.677525918,3.676526759,212.9774909
0.611715418,2.678668429,3.677669268,212.9774878
0.612409863,2.679809668,3.678810504,212.9774847
0.613104307,2.680949641,3.679950474,212.9774816
0.613798751,2.682088366,3.681089196,212.9774786
0.614493196,2.683225823,3.68222665,212.9774755
0.61518764,2.684362026,3.683362851,212.9774725
0.615882085,2.685496974,3.684497796,212.9774695
0.616576529,2.686630675,3.685631495,212.9774665
0.617270974,2.687763129,3.686763946,212.9774634
0.617965418,2.688894349,3.687895164,212.9774605
0.618659863,2.690024314,3.689025126,212.9774575
0.619354307,2.691153048,3.690153857,212.9774545
0.620048751,2.692280542,3.691281349,212.9774515
0.620743196,2.69340679,3.692407595,212.9774485
0.62143764,2.694531816,3.693532617,212.9774456
0.622132085,2.69565561,3.694656409,212.9774426
0.622826529,2.696778175,3.695778972,212.9774397
0.623520974,2.69789952,3.696900314,212.9774367
0.624215418,2.699019644,3.698020436,212.9774338
0.624909863,2.700138544,3.699139334,212.9774309
0.625604307,2.701256231,3.700257018,212.977428
0.626298751,2.70237271,3.701373495,212.9774251
0.626993196,2.70348798,3.702488763,212.9774222
0.62768764,2.704602035,3.703602815,212.9774193
0.628382085,2.705714887,3.704715665,212.9774164
0.629076529,2.706826536,3.705827311,212.9774136
0.629770974,2.707936976,3.706937749,212.9774107
0.630465418,2.709046219,3.70804699,212.9774079
0.631159863,2.710154272,3.709155042,212.977405
0.631854307,2.711261125,3.710261892,212.9774022
0.632548751,2.712366794,3.711367559,212.9773993
0.633243196,2.713471261,3.712472024,212.9773965
0.63393764,2.714574552,3.713575313,212.9773937
0.634632085,2.715676664,3.714677422,212.9773909
0.635326529,2.716777597,3.715778354,212.9773881
0.636020974,2.717877347,3.716878102,212.9773853
